file,Google Prediction,YOLO Prediction,Final Prediction,Truth
Manually_Labelled/New/LL1010/FLL6B8W1010.JPG,6BOW,6B8W,6B8W,6B8W
Manually_Labelled/New/UL1203/FUL2P6N1203.JPG,2P6N,2P6N,2P6N,2P6N
Manually_Labelled/New/TY1008/MTY1P7W1008.JPG,1P7W,1P7W,1P7W,1P7W
Manually_Labelled/New/UL1010/FUL2F7K1010.JPG,2F7K,2F7K,2F7K,2F7K
Manually_Labelled/New/LL1007/FLL7O8R1007.JPG,7O8R,7O8R,7O8R,7O8R
Manually_Labelled/New/UL1011/FUL4N8K1011.JPG,4N3K,4N8K,4N8K,4N8K
Manually_Labelled/New/UL1106/MUL3V5Y1106.JPG,3V5Y,3V5Y,3V5Y,3V5Y
Manually_Labelled/New/TY1205/MTY3V5W1205.JPG,3V3W,3V5W,3V5W,3V5W
Manually_Labelled/New/LL1205/FLL2Y6Y1205.JPG,2Y6Y,2Y6Y,2Y6Y,2Y6Y
Manually_Labelled/New/UL1001/FUL2G4B1001.JPG,2G4B,2G4B,2G4B,2G4B
Manually_Labelled/New/LL1209/FLL5O8F1209s.JPG,5OOF,5O8F,5O8F,5O8F
Manually_Labelled/New/UL1103/FUL1F6W1103.JPG,1F6W,1F6W,1F6W,1F6W
Manually_Labelled/New/UL1106/FUL1F5R1106.JPG,1F5R,F5R,1F5R,1F5R
Manually_Labelled/New/UL1109/MUL4B5Y1109.JPG,4F5Y,4B5Y,4B5Y,4B5Y
Manually_Labelled/New/CA1007/MCA6G7Y1007.JPG,697Y,6G7Y,6G7Y,6G7Y
Manually_Labelled/New/TY1005/Taylor A2/DCIM/100NCD60/Measured/MTY2O7P1005.JPG,2O7P,2O7P,2O7P,2O7P
Manually_Labelled/New/UL1204/FUL3Y7B1204.JPG,3Y7B,3Y7B,3Y7B,3Y7B
Manually_Labelled/New/TY1204/FTY2R5O1204.JPG,2F5O,2R5O,2R5O,2R5O
Manually_Labelled/New/UL1107/FUL1V3K1107.JPG,1V3K,V3K,1V3K,1V3K
Manually_Labelled/New/LL1108/MLL5R7G1108.JPG,5R7G,5R7G,5R7G,5R7G
Manually_Labelled/New/CA1108/FCA3V8K1108.JPG,3V8K,3V8K,3V8K,3V8K
Manually_Labelled/New/UL1207JPEGS/MUL1B5Y1207.JPG,,,,1B5Y
Manually_Labelled/New/LL1005/MLL3Y7V1005.JPG,,,,3Y7V
Manually_Labelled/New/CA1001/MCA5B7G1001.JPG,5B7G,5B7G,5B7G,5B7G
Manually_Labelled/New/UL1105/FUL1Y2R1105.JPG,1Y2R,1Y2R,1Y2R,1Y2R
Manually_Labelled/New/UL1204/FUL2K5F1204.JPG,2K5F,2K5F,2K5F,2K5F
Manually_Labelled/New/UL1010/FUL1F3G1010.JPG,1F3G,1F3G,1F3G,1F3G
Manually_Labelled/New/TY1004/Taylor B/Taylor B1/Taylor B/100NCD60/Measured/MTY4O8G1004 (1).JPG,4O8G,4O8G,4O8G,4O8G
Manually_Labelled/New/UL1001/FUL4B6P1001.JPG,4B6A,4B6P,4B6P,4B6P
Manually_Labelled/New/TY1004/Taylor A/Taylor A1/Taylor A/100NCD60/MEASURED/FTY3P4V1004.JPG,3P4V,3P4V,3P4V,3P4V
Manually_Labelled/New/UL1111/FUL1O4K1111.JPG,1O4K,1O4K,1O4K,1O4K
Manually_Labelled/New/UL1007/MUL1W4G1007.JPG,1W4G,W4G,1W4G,1W4G
Manually_Labelled/New/TY1202/FTY1V5S1202.JPG,6V5S,V5S,6V5S,1V5S
Manually_Labelled/New/LL1011/MLL5V8V1011.JPG,,,,5V8V
Manually_Labelled/New/UL1005/FUL1V7N1005.JPG,1V7N,1V7N,1V7N,1V7N
Manually_Labelled/New/CA1007/FCA3W6W1007.JPG,3W6W,3W6W,3W6W,3W6W
Manually_Labelled/New/LL1208/FLL1R7P1208.JPG,1R7P,1R7P,1R7P,1R7P
Manually_Labelled/New/UL1106/MUL2P8O1106.JPG,298O,2P8O,2P8O,2P8O
Manually_Labelled/New/LL1106/FLL4P6G1106.JPG,4P6G,4P6G,4P6G,4P6G
Manually_Labelled/New/UL1009/MUL1G7P1009.JPG,1G1P,1G7P,1G7P,1G7P
Manually_Labelled/New/UL1005/MUL1W4N1005.JPG,1W7N,W4N,1W7N,1W4N
Manually_Labelled/New/UL1005/FUL1K7O1005.JPG,1K7O,1K7O,1K7O,1K7O
Manually_Labelled/New/TY1002/2-18-10 a DONE/MEASURED/FTY5V7Y1002.JPG,,,,5V7Y
Manually_Labelled/New/TY1109/MTY5W6K1109.JPG,5W6K,5W6K,5W6K,5W6K
Manually_Labelled/New/UL1004/MUL1R7W1004.JPG,1R7W,1R7W,1R7W,1R7W
Manually_Labelled/New/UL1105/MUL1F5R1105.JPG,1F5R,F5R,1F5R,1F5R
Manually_Labelled/New/UL1007/FUL5P7S1007.JPG,5P7S,5P7S,5P7S,5P7S
Manually_Labelled/New/TY1204/MTY1W8G1204.JPG,1W3G,1W8G,1W8G,1W8G
Manually_Labelled/New/UL1001/MUL6P8Y1001.JPG,698Y,6P8Y,6P8Y,6P8Y
Manually_Labelled/New/UL1004/FUL4N7P1004.JPG,4N7P,4N7P,4N7P,4N7P
Manually_Labelled/New/UL1008/FUL4W5F1008.JPG,4W5F,4W5F,4W5F,4W5F
Manually_Labelled/New/UL1004/FUL4B5O1004.JPG,4K8O,4B8O,4B8O,4B5O
Manually_Labelled/New/UL1108/FUL5B8W1108.JPG,5B8W,5B8W,5B8W,5B8W
Manually_Labelled/New/TY1206/FTY2R3V1206.JPG,2R3V,2R3V,2R3V,2R3V
Manually_Labelled/New/LL1206/FLL1F2P1206.JPG,1F2P,1F2P,1F2P,1F2P
Manually_Labelled/New/CA1004/MCA2G6P1004.JPG,,,,2G6P
Manually_Labelled/New/LL1106/FLL3K8F1106.JPG,3K8F,3K8F,3K8F,3K8F
Manually_Labelled/New/UL1004/FUL3P5W1004.JPG,3P5W,3P5W,3P5W,3P5W
Manually_Labelled/New/UL1106/FUL1F6N1106.JPG,1F6N,1F6N,1F6N,1F6N
Manually_Labelled/New/CA1010/FCA6P7V1010.JPG,3FRV,6P7V,6P7V,6P7V
Manually_Labelled/New/UL1008/FUL1F3G1008.JPG,1F3G,1F3G,1F3G,1F3G
Manually_Labelled/New/LL1108/FLL1O7W1108.JPG,1O1HW,1O7W,1O7W,1O7W
Manually_Labelled/New/UL1004/MUL1N4B1004.JPG,1N4B,1N4B,1N4B,1N4B
Manually_Labelled/New/TY1006/MTY7K8R1006.JPG,7K3R,7K8R,7K8R,7K8R
Manually_Labelled/New/UL1002/2-26-10 b - DONE/MEASURED/MUL1N2O1002.JPG,1N2O,1N2O,1N2O,1N2O
Manually_Labelled/New/LL1205/MLL2F6V1205.JPG,,,,2F6V
Manually_Labelled/New/UL1201/FUL3G8G1201.JPG,3G8G,3G8G,3G8G,3G8G
Manually_Labelled/New/TY1109/FTY6S7O1109.JPG,6S7O,6S7O,6S7O,6S7O
Manually_Labelled/New/LL1102/FLL5G7P1102.JPG,5G7P,5G7P,5G7P,5G7P
Manually_Labelled/New/UL1005/FUL3R5V1005.JPG,3R5V,3RV,3R5V,3R5V
Manually_Labelled/New/UL1007/FUL1N5O1007.JPG,1N5O,N5O,1N5O,1N5O
Manually_Labelled/New/UL1007/MUL4S8S1007.JPG,4S8S,4S8S,4S8S,4S8S
Manually_Labelled/New/CA1212 JB/FCA1V6R1212.JPG,1V6R,1V6R,1V6R,1V6R
Manually_Labelled/New/UL1003/UPPER LALAJA  B- DONE/UPL B3 DONE/100NCD60/MEASURED/MUL2N4N1003.JPG,2N7N,4V4V,4V4V,2N4N
Manually_Labelled/New/LL1107/MLL4B5F1107.JPG,4B5F,4B5F,4B5F,4B5F
Manually_Labelled/New/LL1104/FLL1F5P1104.JPG,1F5P,1F5P,1F5P,1F5P
Manually_Labelled/New/UL1112/FUL3K8B1112.JPG,3K3,3K8B,3K8B,3K8B
Manually_Labelled/New/UL1204/FUL5K8V1204.JPG,5K8V,5K8V,5K8V,5K8V
Manually_Labelled/New/UL1103/FUL3F4B1103.JPG,3F4B,3F4B,3F4B,3F4B
Manually_Labelled/New/CA1203/FCA2R5W1203.JPG,2R5W,2R5W,2R5W,2R5W
Manually_Labelled/New/TY1112/MTY2V3S1112.JPG,2V3S,2V3S,2V3S,2V3S
Manually_Labelled/New/LL1203/FLL2P4F1203.JPG,2P4F,2P4F,2P4F,2P4F
Manually_Labelled/New/UL1206/MUL4W5O1206.JPG,4W5O,4W5O,4W5O,4W5O
Manually_Labelled/New/UL1110/MUL7B8B1110.JPG,7B8B,7B8B,7B8B,7B8B
Manually_Labelled/New/UL1007/MUL5B8N31007.JPG,5B8N,5B8N,5B8N,5B8N3
Manually_Labelled/New/CA1011/MCA1V8B1011.JPG,1V3B,1V8B,1V8B,1V8B
Manually_Labelled/New/TY1203/FTY3O8K1203.JPG,3O8K,3O8K,3O8K,3O8K
Manually_Labelled/New/TY1109/FTY2R6S1109.JPG,2R6S,2R6S,2R6S,2R6S
Manually_Labelled/New/LL1003/FLL4G8R1003.JPG,4G8R,4G8R,4G8R,4G8R
Manually_Labelled/New/UL1012/FUL1N4V1012.JPG,1N4V,W1,1N4V,1N4V
Manually_Labelled/New/UL1009/FUL4G6W1009.JPG,4G6W,4G6W,4G6W,4G6W
Manually_Labelled/New/UL1110/FUL2K5O1110.JPG,2K5O,2K5O,2K5O,2K5O
Manually_Labelled/New/LL1203/MLL1G2V1203.JPG,1G2V,1G2V,1G2V,1G2V
Manually_Labelled/New/LL1108/FCA1W3G1108.JPG,1W3G,1W3G,1W3G,1W3G
Manually_Labelled/New/TY1107/MTY4S6B1107.JPG,4S6F,4S6,4S6F,4S6B
Manually_Labelled/New/TY1008/FTY5W8P1008.JPG,5W8P,5W8P,5W8P,5W8P
Manually_Labelled/New/UL1108/FUL3P6N1108.JPG,3P6N,3P6N,3P6N,3P6N
Manually_Labelled/New/UL1101/FUL6F7O1101.JPG,6F7O,6F7O,6F7O,6F7O
Manually_Labelled/New/UL1202/FUL6Y7P1202.JPG,6Y7P,6Y7P,6Y7P,6Y7P
Manually_Labelled/New/TY1005/Taylor B2/DCIM/100NCD60/MEASURED/FTY1O3W6B1005 (1).JPG,1O3W6B,1O3W6B,1O3W6B,1O3W6B
Manually_Labelled/New/LL1209/FLL4W6O1209.JPG,4W6O,4W6O,4W6O,4W6O
Manually_Labelled/New/UL1006/FUL1G4N1006.JPG,1G4N,1G4N,1G4N,1G4N
Manually_Labelled/New/UL1007/FUL3Y7Y1007.JPG,,,,3Y7Y
Manually_Labelled/New/CA1005/FCA1W3R1005 (1).JPG,WBR,1W3R,1W3R,1W3R
Manually_Labelled/New/TY1005/Taylor A2/DCIM/101NCD60/Measured/MTY4V8R1005.JPG,NA4V8R,4V8R,4V8R,4V8R
Manually_Labelled/New/UL1106/FUL1S3P1106.JPG,1S3F,1S3P,1S3P,1S3P
Manually_Labelled/New/UL1003/UPPER LALAJA  A- DONE/UPL A4-DONE/100NCD60/MEASURED/MUL2P5W1003.JPG,2P5W,25W,2P5W,2P5W
Manually_Labelled/New/UL1205/MUL3G8P1205.JPG,3G3P,3G8P,3G8P,3G8P
Manually_Labelled/New/UL1106/FUL4S6G1106.JPG,4S6G,4S6G,4S6G,4S6G
Manually_Labelled/New/UL1112/FUL1N4N1112 (1).JPG,1N7N,1N4N,1N4N,1N4N
Manually_Labelled/New/UL1108/MUL2G5B1108.JPG,2G5B,G5B,2G5B,2G5B
Manually_Labelled/New/UL1201/FUL1V7K1201.JPG,1V7K,1V7K,1V7K,1V7K
Manually_Labelled/New/UL1006/FUL1V4P1006.JPG,VYP,1V4P,1V4P,1V4P
Manually_Labelled/New/CA1107/MCA1G4O1107.JPG,1G4O,4G4O,4G4O,1G4O
Manually_Labelled/New/UL1002/3-1-10 b DONE/MEASURED/FUL1V7W1002.JPG,1V7W,1V7W,1V7W,1V7W
Manually_Labelled/New/UL1109/FUL1K3B1109.JPG,1K3B,1K3B,1K3B,1K3B
Manually_Labelled/New/UL1003/UPPER LALAJA  A- DONE/UPL A4-DONE/100NCD60/MEASURED/MUL5P6B1003.JPG,5P6B,5P6B,5P6B,5P6B
Manually_Labelled/New/LL1108/MLL5O8K1108.JPG,5O8K,5O8K,5O8K,5O8K
Manually_Labelled/New/TY1205/FTY5P7V1205.JPG,5P7V,5P7V,5P7V,5P7V
Manually_Labelled/New/UL1010/FUL1K3G1010.JPG,1K3G,K3G,1K3G,1K3G
Manually_Labelled/New/UL1005/FUL2W8R1005.JPG,2O0F8,2W8R,2W8R,2W8R
Manually_Labelled/New/UL1010/MUL1S2O1010.JPG,1S2O,S2O,1S2O,1S2O
Manually_Labelled/New/CA1012/MCA3R6W1012.JPG,3ROW,3R6W,3R6W,3R6W
Manually_Labelled/New/UL1111/FUL4N8G1111.JPG,,,,4N8G
Manually_Labelled/New/UL1009/FUL3K4B1009.JPG,,,,3K4B
Manually_Labelled/New/UL1012/FUL4G6G1012.JPG,4G6G,4G6G,4G6G,4G6G
Manually_Labelled/New/UL1002/2-26-10 b - DONE/MEASURED/FUL3O7Y1002.JPG,3O7K,3O7Y,3O7Y,3O7Y
Manually_Labelled/New/TY1108/FTY3O5B1108.JPG,3O5B,3O5B,3O5B,3O5B
Manually_Labelled/New/LL1106/MLL7W8B1106.JPG,7W8B,7W8B,7W8B,7W8B
Manually_Labelled/New/TY1203/MTY1G8V1203.JPG,,,,1G8V
Manually_Labelled/New/LL1105/FLL4R8F1105.JPG,4R8K,4R8F,4R8F,4R8F
Manually_Labelled/New/UL1108/FUL2S4F1108.JPG,2S4F,2S4F,2S4F,2S4F
Manually_Labelled/New/TY1206/FTY5P8O1206.JPG,5P8O,5P8O,5P8O,5P8O
Manually_Labelled/New/CA1002/FCA3W7K1002.JPG,3W7K,3WK,3W7K,3W7K
Manually_Labelled/New/UL1009/FUL1N2B1009.JPG,1N2B2K,1N2B,1N2B,1N2B
Manually_Labelled/New/UL1009/FUL2R3B1009.JPG,3B2R,3BR,3B2R,2R3B
Manually_Labelled/New/UL1103/MUL3V7F1103.JPG,3K7F,3V7F,3V7F,3V7F
Manually_Labelled/New/UL1006/FUL6F7S1006.JPG,,,,6F7S
Manually_Labelled/New/UL1207JPEGS/MUL1N6N1207.JPG,1N6N,1N6N,1N6N,1N6N
Manually_Labelled/New/UL1011/FUL6O8N1012.JPG,6O8N,6O8N,6O8N,6O8N
Manually_Labelled/New/LL1111/FLL2K7F1111.JPG,2K7F,2K7F,2K7F,2K7F
Manually_Labelled/New/LL1109/FLL4B8B1109.JPG,4PPB,4O8B,4O8B,4B8B
Manually_Labelled/New/UL1201/MUL1P7O1201.JPG,1F7O,1P7O,1P7O,1P7O
Manually_Labelled/New/UL1111/MUL1F8O1111.JPG,1S8O,1F8O,1F8O,1F8O
Manually_Labelled/New/UL1106/FUL2O6P1106.JPG,1O6P,2O6P,2O6P,2O6P
Manually_Labelled/New/UL1001/MUL2W6B1001.JPG,2W3B,2W6B,2W6B,2W6B
Manually_Labelled/New/TY1004/Taylor A/Taylor A1/Taylor A/101NCD60/MEASURED/MTY1W2G1004.JPG,1W2G,W2G,1W2G,1W2G
Manually_Labelled/New/TY1207/MTY3Y5P1207.JPG,,,,3Y5P
Manually_Labelled/New/UL1107/FUL6B8F1107.JPG,6F8F,6B8Y,6B8Y,6B8F
Manually_Labelled/New/UL1206/MUL3Y5G1206.JPG,3Y5G,Y5G,3Y5G,3Y5G
Manually_Labelled/New/TY1207/MTY4W7O1207.JPG,4W7O,4W7O,4W7O,4W7O
Manually_Labelled/New/LL1101/FLL2V3F1101.JPG,2V3F,2V3F,2V3F,2V3F
Manually_Labelled/New/LL1105/MLL4B5F1105.JPG,4B5F,4B5F,4B5F,4B5F
Manually_Labelled/New/UL1005/FUL7R8N1005.JPG,FR8N,7R8N,7R8N,7R8N
Manually_Labelled/New/LL1106/FLL7B8G1106.JPG,7B8G,7B8G,7B8G,7B8G
Manually_Labelled/New/LL1003/FLL7O8R1003.JPG,7O8R,7O8R,7O8R,7O8R
Manually_Labelled/New/UL1106/FUL1V5V1106.JPG,1V5V,1V5V,1V5V,1V5V
Manually_Labelled/New/CA1003/FCA4R8Y1003.JPG,4R8Y,4R8Y,4R8Y,4R8Y
Manually_Labelled/New/CA1111/FCA2W7O1111.JPG,2W7O,2W7O,2W7O,2W7O
Manually_Labelled/New/LL1005/MLL7W8R1005.JPG,7W3R,7W8R,7W8R,7W8R
Manually_Labelled/New/LL1208/FLL1V7B1208.JPG,,,,1V7B
Manually_Labelled/New/LL1106/MLL1B8F1106.JPG,1B8F,1B8F,1B8F,1B8F
Manually_Labelled/New/LL1004/FLL2Y8R1004 (1).JPG,2Y8R,2Y8R,2Y8R,2Y8R
Manually_Labelled/New/LL1107/FLL3F5V1107.JPG,3F5V,3F5,3F5V,3F5V
Manually_Labelled/New/LL1006/FLL4V5P1006.JPG,4V5P,4V5P,4V5P,4V5P
Manually_Labelled/New/LL1209/FLL2F6V1209s.JPG,VSFBV,2F6V,2F6V,2F6V
Manually_Labelled/New/UL1002/3-1-10 a DONE/MEASURED/FUL4K6R1002.JPG,4K6R,4K6R,4K6R,4K6R
Manually_Labelled/New/LL1208/MLL1K8R1208.JPG,1K6R,1K8R,1K8R,1K8R
Manually_Labelled/New/LL1205/FLL4G8V1205.JPG,4G8V,4G8V,4G8V,4G8V
Manually_Labelled/New/LL1110/FLL3K6B1110.JPG,3K6B,3KB,3K6B,3K6B
Manually_Labelled/New/UL1009/FUL2K5N1009.JPG,2K5N,2K5N,2K5N,2K5N
Manually_Labelled/New/CA1210 JB/MCA7Y8Y1210s.JPG,7Y8Y,7Y8Y,7Y8Y,7Y8Y
Manually_Labelled/New/CA1212 JB/MCA2W8G1212s.JPG,2W8G,2W8G,2W8G,2W8G
Manually_Labelled/New/UL1205/MUL1P7W1205.JPG,1P7W,1P7W,1P7W,1P7W
Manually_Labelled/New/UL1105/FUL1S6R1105.JPG,1S8R,1S6R,1S6R,1S6R
Manually_Labelled/New/LL1009/FLL1W2O1009.JPG,1W2O,W2O,1W2O,1W2O
Manually_Labelled/New/UL1001/FUL4K6K1001.JPG,4K6K,4K6K,4K6K,4K6K
Manually_Labelled/New/TY1106/FTY6S7R1106.JPG,6S7R,6S7R,6S7R,6S7R
Manually_Labelled/New/UL1105/FUL4B6R1105.JPG,4B6R,4B6R,4B6R,4B6R
Manually_Labelled/New/UL1010/FUL2K7G1010.JPG,,,,2K7G
Manually_Labelled/New/UL1203/MUL2Y6K1203.JPG,2Y6K,2Y6K,2Y6K,2Y6K
Manually_Labelled/New/LL1001/MLL3R7G1001.JPG,3R7G,3R7,3R7G,3R7G
Manually_Labelled/New/UL1005/FUL2R8O1005.JPG,2R8O,2R8O,2R8O,2R8O
Manually_Labelled/New/UL1006/FUL1S5P1006.JPG,1S5P,1S5P,1S5P,1S5P
Manually_Labelled/New/TY1003/FTY4R7G1003.JPG,4R7G,4R7G,4R7G,4R7G
Manually_Labelled/New/CA1110/FCA2W5P1110.JPG,2W5P,2W5P,2W5P,2W5P
Manually_Labelled/New/UL1002/2-26-10 b - DONE/MEASURED/MUL2K6W1002.JPG,2K6W,2K6W,2K6W,2K6W
Manually_Labelled/New/UL1011/MUL1B8B1011.JPG,1F8B,1B8B,1B8B,1B8B
Manually_Labelled/New/TY1203/FTY5Y8P1203.JPG,5Y8P,5Y8P,5Y8P,5Y8P
Manually_Labelled/New/LL1011/FLL6V7F1011.JPG,6V7F,6V7F,6V7F,6V7F
Manually_Labelled/New/UL1010/FUL1Y2Y7P1010.JPG,1Y2Y7P,Y2Y7P,1Y2Y7P,1Y2Y7P
Manually_Labelled/New/LL1003/FLL1K8G1003.JPG,1K8G,1K8G,1K8G,1K8G
Manually_Labelled/New/LL1105/MLL1F6B1105.JPG,1F6B,1F6B,1F6B,1F6B
Manually_Labelled/New/CA1012/FCA2K6W1012.JPG,2K6W,2K6W,2K6W,2K6W
Manually_Labelled/New/LL1111/FLL1O7Y1111.JPG,1O1Y,1O7Y,1O7Y,1O7Y
Manually_Labelled/New/LL1108/FLL3V8Y1108.JPG,3V8Y,3V8Y,3V8Y,3V8Y
Manually_Labelled/New/UL1101/MUL3S7G1101.JPG,3S7G,3S7G,3S7G,3S7G
Manually_Labelled/New/UL1005/FUL1R6W1005.JPG,1RON,1R6W,1R6W,1R6W
Manually_Labelled/New/UL1005/DSC_0439.JPG,2O3P,2O3P,2O3P,_
Manually_Labelled/New/UL1207JPEGS/FUL3R5F1207.JPG,3R5F,3R5F,3R5F,3R5F
Manually_Labelled/New/LL1201/FLL3K8P1201.JPG,3K8P,3K8P,3K8P,3K8P
Manually_Labelled/New/UL1110/FUL1G7N1110.JPG,,,,1G7N
Manually_Labelled/New/UL1006/MUL4W8K1006.JPG,4W8K,4W8K,4W8K,4W8K
Manually_Labelled/New/LL1110/MLL1Y8B1110.JPG,1Y8B,1Y8B,1Y8B,1Y8B
Manually_Labelled/New/TY1204/FTY5P8Y1204.JPG,5P8Y,5P8Y,5P8Y,5P8Y
Manually_Labelled/New/UL1109/FUL1W3B1109.JPG,1W3B,1W3B,1W3B,1W3B
Manually_Labelled/New/UL1111/MUL4B8R1111.JPG,4B8R,4B8R,4B8R,4B8R
Manually_Labelled/New/LL1207/FLL2V5O1207.JPG,2V5O,2V5O,2V5O,2V5O
Manually_Labelled/New/LL1102/FLL3B8P1102.JPG,3F8P,3B8P,3B8P,3B8P
Manually_Labelled/New/TY1107/MTY3S5O1107.JPG,3S5O,3S5O,3S5O,3S5O
Manually_Labelled/New/UL1108/FUL1B2S1108.JPG,1B2S,1B2S,1B2S,1B2S
Manually_Labelled/New/LL1005/MLL6R7V1005 (1).JPG,6R7V,6R7V,6R7V,6R7V
Manually_Labelled/New/UL1204/FUL6K8K1204.JPG,6K8K,6K8K,6K8K,6K8K
Manually_Labelled/New/LL1109/FLL2B7V1109.JPG,2B7V,2B7V,2B7V,2B7V
Manually_Labelled/New/UL1106/MUL7O8P1106.JPG,7O8P,7O8P,7O8P,7O8P
Manually_Labelled/New/LL1011/FLL2O8R1011.JPG,2O8R,2O8R,2O8R,2O8R
Manually_Labelled/New/LL1111/FLL1B6G1111.JPG,298K,1B6G,1B6G,1B6G
Manually_Labelled/New/UL1007/FUL2S7G1007.JPG,4S5Y6,2S7G,2S7G,2S7G
Manually_Labelled/New/LL1004/FLL3O6R1004.JPG,3O6R,3O6R,3O6R,3O6R
Manually_Labelled/New/UL1205/MUL1O3P1205.JPG,1O3P,1O3P,1O3P,1O3P
Manually_Labelled/New/LL1207/MLL1V8G1207.JPG,1V8K,1V8G,1V8G,1V8G
Manually_Labelled/New/LL1004/FLL4R7P1004 (2).JPG,4R7P,4R7P,4R7P,4R7P
Manually_Labelled/New/UL1011/FUL5V6V1011.JPG,5V6,5V6V,5V6V,5V6V
Manually_Labelled/New/TY1104/FTY1G3S1104.JPG,1G3S,1G3S,1G3S,1G3S
Manually_Labelled/New/UL1103/MUL2S5K1103.JPG,2S5K,2S5K,2S5K,2S5K
Manually_Labelled/New/UL1111/FUL7N8V1111.JPG,7N8V,7N8V,7N8V,7N8V
Manually_Labelled/New/TY1105/FTY1G2G5G1105.JPG,1G2G5G,1GG5G,1G2G5G,1G2G5G
Manually_Labelled/New/LL1208/FLL1R7R1208.JPG,1R7R,1R7R,1R7R,1R7R
Manually_Labelled/New/CA1010/FCA4Y8V1010.JPG,4Y8V,4Y8V,4Y8V,4Y8V
Manually_Labelled/New/TY1109/MTY5K8V1109.JPG,5K8V,5K8V,5K8V,5K8V
Manually_Labelled/New/UL1111/FUL1P2S1111.JPG,1O2S,1P2S,1P2S,1P2S
Manually_Labelled/New/TY1002/2-18-10 b DONE/MEASURED/FTY6K7V1002.JPG,6K7V,6K7V,6K7V,6K7V
Manually_Labelled/New/LL1101/FLL5G7G1101.JPG,5G7G,G7G,5G7G,5G7G
Manually_Labelled/New/CA1212 JB/FCA3P8Y1212.JPG,3P8Y,3P8Y,3P8Y,3P8Y
Manually_Labelled/New/UL1110/MUL7O8V1110.JPG,,,,7O8V
Manually_Labelled/New/UL1002/3-1-10 b DONE/MEASURED/FUL5W7K1002.JPG,5W7K,5W7K,5W7K,5W7K
Manually_Labelled/New/UL1203/MUL1K5V1203.JPG,1K5V,1K5V,1K5V,1K5V
Manually_Labelled/New/UL1104/FUL1F7W1104.JPG,1F7W,1F7W,1F7W,1F7W
Manually_Labelled/New/UL1004/FUL5W6O1004.JPG,5VRBO,5W6O,5W6O,5W6O
Manually_Labelled/New/CA1209jpegs JB/FCA1O4K1209s.JPG,1O4K,1O4K,1O4K,1O4K
Manually_Labelled/New/UL1106/MUL5V7F1106.JPG,5V7F,5V7F,5V7F,5V7F
Manually_Labelled/New/UL1005/FUL1B7N1005.JPG,1B7N,1B7N,1B7N,1B7N
Manually_Labelled/New/LL1010/MLL5R6R1010.JPG,5ROR,5R6R,5R6R,5R6R
Manually_Labelled/New/UL1105/FUL4F6Y1105.JPG,4F6Y,4F6Y,4F6Y,4F6Y
Manually_Labelled/New/TY1009/FTY2W6V1009.JPG,2W6V,2W6V,2W6V,2W6V
Manually_Labelled/New/UL1205/FUL4P8V1205.JPG,4P2V,4P8V,4P8V,4P8V
Manually_Labelled/New/TY1203/MTY3W5W1203.JPG,3W5W,3W5W,3W5W,3W5W
Manually_Labelled/New/LL1101/FLL3B8P1101.JPG,3B8P,3B8P,3B8P,3B8P
Manually_Labelled/New/TY1104/FTY6S7V1104.JPG,6S7V,6S7V,6S7V,6S7V
Manually_Labelled/New/UL1204/MUL1P2Y1204.JPG,1P2Y,1P2Y,1P2Y,1P2Y
Manually_Labelled/New/UL1005/FUL2W5G1005.JPG,2W5G,2W5G,2W5G,2W5G
Manually_Labelled/New/UL1010/MUL6S7R1010.JPG,6S7R,6S7R,6S7R,6S7R
Manually_Labelled/New/CA1209jpegs JB/FCA2P5W1209.JPG,2P8W,2P6W,2P6W,2P5W
Manually_Labelled/New/LL1204/MLL2P8K1204.JPG,2P8K,2P8K,2P8K,2P8K
Manually_Labelled/New/LL1209/MLL3Y8P1209.JPG,3YOP,3Y8P,3Y8P,3Y8P
Manually_Labelled/New/LL1006/FLL4G8K1006.JPG,4G8K,4G8K,4G8K,4G8K
Manually_Labelled/New/TY1001/MTY5O7G1001.JPG,5O7G,5O7G,5O7G,5O7G
Manually_Labelled/New/LL1111/FLL4F6G1111.JPG,4F6G,4F6G,4F6G,4F6G
Manually_Labelled/New/TY1206/MTY2B5P1206.JPG,2F5P,2B5P,2B5P,2B5P
Manually_Labelled/New/UL1008/FUL3Y8P1008.JPG,3Y8P,3Y8P,3Y8P,3Y8P
Manually_Labelled/New/TY1205/FTY2P8S1205.JPG,2P8S,2P8S,2P8S,2P8S
Manually_Labelled/New/UL1107/FUL5F7N1107.JPG,5F1N,5F7N,5F7N,5F7N
Manually_Labelled/New/LL1107/FLL5F6G1107.JPG,5F6G,5F6G,5F6G,5F6G
Manually_Labelled/New/UL1002/2-26-10 b - DONE/MEASURED/MUL5R7R1002.JPG,5R1R,5R7R,5R7R,5R7R
Manually_Labelled/New/UL1003/UPPER LALAJA  B- DONE/UPL B1 DONE/MEASURED/FUL1V2B1003.JPG,1V2B,1V2B,1V2B,1V2B
Manually_Labelled/New/UL1102/FUL3K7S1102.JPG,3K7S,3K7S,3K7S,3K7S
Manually_Labelled/New/LL1004/MLL4R7Y1004.JPG,4R1Y,4R7Y,4R7Y,4R7Y
Manually_Labelled/New/UL1103/FUL2B4S1103.JPG,2B4S,2B4S,2B4S,2B4S
Manually_Labelled/New/CA1211 JB/FCA1P6K1211.JPG,1P6K,1P6K,1P6K,1P6K
